SOS_VoterID,firstname,lastname,streetnumber,streetname,address,city,county,precinct_raw,party,sex,age,subdivision
7007494,Noah,Okafor,654,Magnolia St,654 Magnolia St,LAKESIDE,Northgate,20,U,M,92,WILLOW CREEK
7001576,Jose,Lee,8477,Cypress Trl,8477 Cypress Trl,LAKESIDE,Southfield,210,LIB,U,21,MEADOWS PHASE ONE
7009489,Patricia,Khan,7263,Oak Dr,7263 Oak Dr,LAKESIDE,Southfield,015,U,M,75,
7000827,Patricia,Park,8940,Hawthorn Blvd,8940 Hawthorn Blvd, LAKESIDE ,Northgate,220,DEM,F,36,WILLOW CREEK PH 3
7001344,Kofi,Mensah,4334,Magnolia Ln,4334 Magnolia Ln,LAKESIDE,Southfield,015,,M,69,RIVERWALK PH 1
7005448,Yuki,Rodriguez,5218,Pine Blvd,5218 Pine Blvd, LAKESIDE ,Northgate,45,NPA,F,82,WILLOW CREEK PHASE TWO (CFR)
7003944,Priya,Cohen,8419,Maple Dr,8419 Maple Dr,LAKESIDE,Southfield,030,,M,90,
7005715,Raj,Patel,6067,Oak St,6067 Oak St,LAKESIDE,Southfield,015,LIB,F,70,
7000510,Yuki,Mensah,8341,Magnolia Blvd,8341 Magnolia Blvd,LAKESIDE,Northgate,10,DEM,F,53,AUTUMN GROVE PHASE FOUR
7005676,Priya,Cohen,1022,Birch Dr,1022 Birch Dr,LAKESIDE,Southfield,264,U,M,57,HARBOR LANDING (CFR)
7006281,Mei,Nguyen,4697,Elm Trl,4697 Elm Trl,LAKESIDE,Southfield,015,,F,57,WILLOW CREEK PHASE TWO (CFR)
7008351,Noah,Johnson,6431,Pine Trl,6431 Pine Trl,Lakeside,Northgate,30,U,F,88,STONEBRIAR SEC 7 (CPL)
7000690,Jose,Park,7797,Birch St,7797 Birch St,LAKESIDE,Northgate,10,REP,M,29,STONEBRIAR SECTION 4
7000290,Linda,Johnson,8282,Hawthorn Blvd,8282 Hawthorn Blvd,LAKESIDE,Southfield,015,REP,F,50,PRESTON RIDGE SECTION 2
7005004,Carlos,Thomas,6610,Sycamore Blvd,6610 Sycamore Blvd, LAKESIDE ,Northgate,45,NPA,M,22,STONEBRIAR SEC 7 (CPL)
7007479,James,Khan,6850,Cedar Dr,6850 Cedar Dr,Lakeside,Northgate,20,REP,M,35,STONEBRIAR SECTION 4
7002298,Jennifer,Mensah,6983,Cedar Ln,6983 Cedar Ln,LAKESIDE,Northgate,110,REP,F,31,PRESTON RIDGE
7000331,Mary,Okafor,1389,Cedar Ln,1389 Cedar Ln,LAKESIDE,Southfield,130,REP,M,,WILLOW CREEK
7009661,Yuki,Khan,9129,Pine Trl,9129 Pine Trl,LAKESIDE,Northgate,45,Independent,,39,
7002409,Carlos,Anderson,2264,Maple Way,2264 Maple Way,Lakeside,Northgate,20,DEM,M,58,HARBOR LANDING (CFR)
7001456,Yuki,Park,8797,Aspen Blvd,8797 Aspen Blvd,lakeside,Northgate,20,Independent,M,35,PRESTON RIDGE SECTION 2
7005153,Emma,Ali,5651,Maple Trl,5651 Maple Trl,lakeside,Northgate,30,U,M,32,MEADOWS PHASE ONE
7008874,Linda,Lee,5322,Elm Ln,5322 Elm Ln,Lakeside,Southfield,075,NPA,,38,WILLOW CREEK PHASE TWO (CFR)
7004788,Linda,Anderson,4893,Elm Dr,4893 Elm Dr,Lakeside,Northgate,10,DEM,,90,RIVERWALK
7009516,Linda,Wang,4643,Birch St,4643 Birch St, LAKESIDE ,Southfield,120,DEM,M,92,STONEBRIAR
7009527,Jennifer,Brown,7333,Birch Dr,7333 Birch Dr,LAKESIDE,Northgate,30,REP,M,86,
7001424,David,Garcia,1694,Magnolia St,1694 Magnolia St,lakeside,Northgate,10,REP,M,83,
7005013,Yuki,Khan,6587,Birch Ct,6587 Birch Ct,PINEHURST,Southfield,130,REP,F,21,OAK HOLLOW UNIT 5
7009775,Linda,Singh,2283,Maple Ln,2283 Maple Ln,LAKESIDE,Southfield,264,NPA,M,44,PRESTON RIDGE
7000840,Patricia,Anderson,9948,Pine Dr,9948 Pine Dr,lakeside,Northgate,30,NPA,U,64,OAK HOLLOW UNIT 3
7006042,James,Nguyen,8266,Hawthorn Dr,8266 Hawthorn Dr,LAKESIDE,Southfield,130,,M,56,THE MEADOWS
7003261,Mei,Ali,2759,Pine Way,2759 Pine Way,lakeside,Northgate,45,,U,26,STONEBRIAR
7000567,Mei,Rodriguez,8084,Elm Ct,8084 Elm Ct,LAKESIDE,Southfield,030,U,U,62,RIVERWALK PH 1
7004087,James,Patel,4804,Birch Dr,4804 Birch Dr,OAKDALE,Southfield,210,REP,F,39,
7009458,Ama,Wilson,4577,Aspen Trl,4577 Aspen Trl,LAKESIDE,Northgate,253,LIB,M,37,WILLOW CREEK PH 3
7000359,Robert,Johnson,3516,Birch Blvd,3516 Birch Blvd,LAKESIDE,Northgate,45,Independent,U,46,HARBOR LANDING (CFR)
7000159,Jennifer,Okafor,6730,Birch Trl,6730 Birch Trl,LAKESIDE,Northgate,30,U,F,46,WILLOW CREEK PHASE TWO (CFR)
7006735,Patricia,Anderson,3016,Juniper Trl,3016 Juniper Trl,OAKDALE,Southfield,075,NPA,M,73,HARBOR LANDING
7002277,John,Rodriguez,1060,Cypress Blvd,1060 Cypress Blvd,PINEHURST,Southfield,015,NPA,F,68,THE MEADOWS
7004583,John,Hernandez,9216,Hawthorn Blvd,9216 Hawthorn Blvd,LAKESIDE,Southfield,210,DEM,M,63,
7006254,Wei,Wilson,9780,Elm Dr,9780 Elm Dr,LAKESIDE,Northgate,10,GRN,F,24,
7004820,John,Johnson,3717,Cypress Dr,3717 Cypress Dr,LAKESIDE,Southfield,075,DEM,M,73,
7006227,Linda,Rossi,4561,Sycamore Blvd,4561 Sycamore Blvd,OAKDALE,Southfield,015,U,F,20,RIVERWALK
7006503,Priya,Mensah,9776,Birch Trl,9776 Birch Trl,Lakeside,Northgate,10,DEM,,32,OAK HOLLOW UNIT 5
7004895,James,Smith,5439,Oak Ln,5439 Oak Ln,Lakeside,Southfield,015,GRN,F,79,WILLOW CREEK PH 3
7009965,Aisha,Wilson,2961,Birch Ct,2961 Birch Ct,LAKESIDE,Southfield,030,NPA,F,42,OAK HOLLOW UNIT 5
7001850,Omar,Garcia,3962,Oak Ct,3962 Oak Ct,RIVERTON,Northgate,45,,M,23,
7002974,Patricia,Johnson,1279,Magnolia Way,1279 Magnolia Way,LAKESIDE,Northgate,253,DEM,F,90,HARBOR LANDING (CFR)
7000413,Priya,Mensah,8631,Sycamore St,8631 Sycamore St,Lakeside,Northgate,30,Independent,F,46,STONEBRIAR SEC 7 (CPL)
7002091,Jennifer,Martinez,374,Cedar Trl,374 Cedar Trl,Lakeside,Northgate,220,Independent,,41,AUTUMN GROVE PHASE FOUR
7001809,Ama,Okafor,4960,Aspen Blvd,4960 Aspen Blvd,lakeside,Northgate,45,REP,M,79,
7001265,Yuki,Rossi,1809,Magnolia St,1809 Magnolia St,lakeside,Northgate,10,DEM,M,73,OAK HOLLOW UNIT 5
7005983,Jose,Johnson,4085,Magnolia Blvd,4085 Magnolia Blvd,lakeside,Southfield,015,REP,F,69,HARBOR LANDING (CFR)
7002357,Aisha,Hernandez,5103,Pine Dr,5103 Pine Dr,LAKESIDE,Northgate,10,DEM,M,52,AUTUMN GROVE PHASE FOUR
7007772,Omar,Lee,1282,Oak Trl,1282 Oak Trl,LAKESIDE,Southfield,210,LIB,U,33,WILLOW CREEK PHASE TWO (CFR)
7003037,Fatima,Johnson,7226,Willow St,7226 Willow St,Lakeside,Southfield,015,IND,,45,
7006188,Mei,Brown,5545,Cedar Ln,5545 Cedar Ln,lakeside,Southfield,015,NPA,M,,RIVERWALK
7001460,Patricia,Brown,3006,Dogwood Ln,3006 Dogwood Ln, LAKESIDE ,Northgate,20,NPA,M,43,
7007771,Ama,Johnson,6299,Aspen Way,6299 Aspen Way,LAKESIDE,Southfield,015,IND,U,84,HARBOR LANDING (CFR)
7002278,David,Rodriguez,1911,Willow Ln,1911 Willow Ln, LAKESIDE ,Northgate,30,NPA,M,,OAK HOLLOW UNIT 3
7001280,Robert,Singh,7582,Cedar Ct,7582 Cedar Ct,LAKESIDE,Northgate,10,REP,,12,
7003858,Maria,Park,1706,Juniper Dr,1706 Juniper Dr,LAKESIDE,Northgate,20,LIB,M,18,
7006537,Mary,Okafor,1281,Oak Trl,1281 Oak Trl,lakeside,Southfield,015,DEM,,25,
7005965,John,Smith,9684,Hawthorn Way,9684 Hawthorn Way,Lakeside,Northgate,253,REP,M,90,WILLOW CREEK PH 3
7006405,Jose,Thomas,6568,Pine St,6568 Pine St,LAKESIDE,Northgate,20,U,,52,WILLOW CREEK
7008716,Yuki,Okafor,5955,Willow Trl,5955 Willow Trl,lakeside,Southfield,210,NPA,U,89,
7003758,Maria,Anderson,7003,Elm St,7003 Elm St,Lakeside,Southfield,130,REP,F,32,
7009634,Mei,Smith,8695,Willow St,8695 Willow St,lakeside,Southfield,130,,U,21,THE MEADOWS
7003463,Elizabeth,Davis,9814,Willow Ct,9814 Willow Ct,Lakeside,Northgate,10,Independent,M,38,RIVERWALK PH 1
7008008,Omar,Wilson,4174,Hawthorn St,4174 Hawthorn St,LAKESIDE,Northgate,30,DEM,U,43,WILLOW CREEK PHASE TWO (CFR)
7003495,Emma,Wang,8884,Pine Blvd,8884 Pine Blvd,Lakeside,Southfield,075,IND,U,19,RIVERWALK PH 1
7002859,Olivia,Cohen,9238,Dogwood St,9238 Dogwood St, LAKESIDE ,Northgate,10,LIB,F,24,
7004356,Michael,Hernandez,1548,Willow Way,1548 Willow Way,LAKESIDE,Northgate,253,DEM,,41,
7003365,Sofia,Martinez,8933,Cedar Way,8933 Cedar Way,LAKESIDE,Southfield,030,U,,28,WILLOW CREEK
7007641,Mateo,Park,3450,Magnolia Way,3450 Magnolia Way, LAKESIDE ,Northgate,45,LIB,,45,THE MEADOWS
7003170,Olivia,Nguyen,4754,Cedar Ct,4754 Cedar Ct,Lakeside,Northgate,253,IND,F,39,WILLOW CREEK PH 3
7004359,Liam,Nguyen,9687,Maple Blvd,9687 Maple Blvd, LAKESIDE ,Northgate,20,REP,F,18,AUTUMN GROVE PHASE FOUR
7008913,Noah,Davis,6581,Juniper St,6581 Juniper St,LAKESIDE,Northgate,30,DEM,U,65,RIVERWALK
7009296,Jennifer,Khan,1188,Juniper Ct,1188 Juniper Ct,LAKESIDE,Southfield,075,NPA,F,40,
7006597,Robert,Park,8187,Hawthorn Way,8187 Hawthorn Way,LAKESIDE,Northgate,45,DEM,U,25,
7001664,David,Ali,9574,Pine Way,9574 Pine Way,LAKESIDE,Northgate,110,IND,M,70,MEADOWS PHASE ONE
7007650,James,Smith,168,Cypress Blvd,168 Cypress Blvd,LAKESIDE,Northgate,20,REP,,60,RIVERWALK
7008795,John,Brown,3645,Aspen Ln,3645 Aspen Ln,lakeside,Northgate,10,REP,U,71,OAK HOLLOW UNIT 3
7004587,Robert,Cohen,2836,Oak St,2836 Oak St,Lakeside,Southfield,015,IND,F,87,STONEBRIAR SEC 7 (CPL)
7002152,James,Wang,3303,Juniper Way,3303 Juniper Way,LAKESIDE,Southfield,030,U,M,57,WILLOW CREEK
7006135,Michael,Ali,8617,Pine Ct,8617 Pine Ct,LAKESIDE,Northgate,30,DEM,M,51,RIVERWALK
7003983,Omar,Davis,8492,Willow Dr,8492 Willow Dr,lakeside,Southfield,130,Independent,,90,WILLOW CREEK PH 3
7005857,Wei,Hernandez,3078,Willow Blvd,3078 Willow Blvd,LAKESIDE,Northgate,10,IND,M,,MEADOWS PHASE ONE
7006687,Noah,Wilson,4602,Magnolia Ct,4602 Magnolia Ct,LAKESIDE,Southfield,030,DEM,,77,WILLOW CREEK PH 3
7003774,Mei,Smith,5576,Willow St,5576 Willow St,LAKESIDE,Southfield,015,NPA,,52,
7003719,Carlos,Wilson,2997,Cedar Trl,2997 Cedar Trl,PINEHURST,Northgate,45,DEM,F,32,PRESTON RIDGE
7001619,Raj,Patel,2951,Oak Dr,2951 Oak Dr,LAKESIDE,Southfield,015,DEM,M,20,RIVERWALK
7004739,Wei,Park,7201,Elm Ln,7201 Elm Ln,LAKESIDE,Southfield,030,REP,F,63,WILLOW CREEK
7009570,Linda,Patel,3559,Maple Ct,3559 Maple Ct, LAKESIDE ,Northgate,253,DEM,M,36,
7000562,Mateo,Lee,1619,Dogwood Ct,1619 Dogwood Ct, LAKESIDE ,Southfield,015,GRN,M,70,THE MEADOWS
7002225,Mary,Park,1662,Hawthorn Ln,1662 Hawthorn Ln,LAKESIDE,Northgate,45,GRN,U,72,WILLOW CREEK PHASE TWO (CFR)
7006265,Olivia,Davis,3946,Aspen St,3946 Aspen St,LAKESIDE,Southfield,015,LIB,M,55,STONEBRIAR
7002453,Michael,Garcia,7824,Birch Way,7824 Birch Way,lakeside,Northgate,45,REP,F,,
7005388,Elizabeth,Ali,9060,Aspen St,9060 Aspen St, LAKESIDE ,Southfield,015,REP,,18,PRESTON RIDGE
7005591,Michael,Lee,7116,Hawthorn Blvd,7116 Hawthorn Blvd,LAKESIDE,Southfield,030,DEM,M,28,HARBOR LANDING (CFR)
7009249,Robert,Singh,7778,Sycamore Way,7778 Sycamore Way,PINEHURST,Northgate,20,LIB,U,25,OAK HOLLOW UNIT 5
7005759,Robert,Cohen,4012,Magnolia Way,4012 Magnolia Way,Lakeside,Northgate,20,REP,U,51,
7003955,Liam,Ali,5004,Cypress Dr,5004 Cypress Dr,Lakeside,Southfield,130,REP,M,24,OAK HOLLOW UNIT 5
7006566,Fatima,Hernandez,1077,Juniper St,1077 Juniper St,LAKESIDE,Southfield,210,DEM,F,53,
7002332,Hana,Brown,3019,Oak Way,3019 Oak Way,LAKESIDE,Northgate,45,REP,,84,HARBOR LANDING (CFR)
7009616,Mei,Cohen,9385,Cedar Trl,9385 Cedar Trl, LAKESIDE ,Northgate,110,NPA,M,23,STONEBRIAR SEC 7 (CPL)
7005863,Sofia,Okafor,3025,Sycamore Ct,3025 Sycamore Ct,Lakeside,Southfield,210,IND,F,77,HARBOR LANDING (CFR)
7008371,David,Martinez,6564,Cedar Blvd,6564 Cedar Blvd,LAKESIDE,Southfield,015,DEM,M,57,STONEBRIAR SECTION 4
7000923,Liam,Ali,2470,Pine Dr,2470 Pine Dr,LAKESIDE,Southfield,015,GRN,M,81,STONEBRIAR
7002944,Hana,Nguyen,7825,Pine Blvd,7825 Pine Blvd,PINEHURST,Southfield,120,REP,M,37,HARBOR LANDING
7009928,Fatima,Anderson,2878,Willow Dr,2878 Willow Dr,LAKESIDE,Northgate,30,REP,,84,STONEBRIAR
7006586,Raj,Rodriguez,8804,Maple Trl,8804 Maple Trl,lakeside,Northgate,20,NPA,M,92,OAK HOLLOW UNIT 5
7000506,Mateo,Smith,7890,Sycamore Blvd,7890 Sycamore Blvd,OAKDALE,Southfield,015,,F,38,HARBOR LANDING
7000583,Maria,Garcia,1401,Magnolia Ct,1401 Magnolia Ct,OAKDALE,Northgate,20,DEM,,92,WILLOW CREEK
7000119,Jose,Okafor,6861,Sycamore Trl,6861 Sycamore Trl, LAKESIDE ,Northgate,220,DEM,M,22,OAK HOLLOW UNIT 3
7003805,Maria,Anderson,4722,Maple Trl,4722 Maple Trl,LAKESIDE,Southfield,015,DEM,F,74,
7002136,Liam,Martinez,3179,Dogwood Ln,3179 Dogwood Ln,LAKESIDE,Northgate,30,REP,F,86,MEADOWS PHASE ONE
7005518,Mei,Nguyen,3490,Cypress Trl,3490 Cypress Trl,LAKESIDE,Northgate,253,U,F,67,WILLOW CREEK PHASE TWO (CFR)
7006115,Mary,Hernandez,9838,Magnolia Dr,9838 Magnolia Dr,LAKESIDE,Northgate,45,GRN,M,38,OAK HOLLOW UNIT 3
7005380,Noah,Hernandez,3130,Birch Dr,3130 Birch Dr,LAKESIDE,Northgate,110,DEM,M,33,WILLOW CREEK
7003626,Emma,Wilson,7668,Magnolia Way,7668 Magnolia Way,LAKESIDE,Northgate,45,REP,M,60,HARBOR LANDING
7009306,James,Mensah,7503,Birch Blvd,7503 Birch Blvd,LAKESIDE,Southfield,210,REP,U,77,HARBOR LANDING (CFR)
7004122,Michael,Cohen,8439,Willow Dr,8439 Willow Dr,OAKDALE,Southfield,015,IND,F,31,MEADOWS PHASE ONE
7009126,Wei,Park,5991,Juniper Trl,5991 Juniper Trl,LAKESIDE,Northgate,45,REP,,81,RIVERWALK
7002730,Sofia,Johnson,3567,Birch Blvd,3567 Birch Blvd,LAKESIDE,Southfield,130,U,,69,WILLOW CREEK PHASE TWO (CFR)
7009231,James,Rodriguez,1593,Pine St,1593 Pine St,Lakeside,Northgate,30,NPA,M,59,OAK HOLLOW UNIT 5
7006092,Linda,Patel,3840,Aspen Ln,3840 Aspen Ln,LAKESIDE,Northgate,220,LIB,,32,
7007004,Fatima,Rossi,8832,Willow St,8832 Willow St,LAKESIDE,Northgate,30,DEM,F,86,PRESTON RIDGE SECTION 2
7007789,Carlos,Hernandez,1975,Pine Trl,1975 Pine Trl,lakeside,Southfield,120,DEM,U,80,OAK HOLLOW UNIT 3
7007719,Robert,Brown,4028,Magnolia Ct,4028 Magnolia Ct,Lakeside,Northgate,30,REP,U,53,WILLOW CREEK PHASE TWO (CFR)
7006707,Wei,Wang,9763,Sycamore Way,9763 Sycamore Way,LAKESIDE,Southfield,030,IND,M,76,THE MEADOWS
7008342,Linda,Smith,1896,Dogwood St,1896 Dogwood St,LAKESIDE,Northgate,30,IND,M,43,
7007742,Hana,Rodriguez,3268,Aspen Dr,3268 Aspen Dr,lakeside,Northgate,220,REP,M,37,WILLOW CREEK PH 3
7001789,David,Hernandez,8468,Elm Way,8468 Elm Way,LAKESIDE,Southfield,015,IND,,29,RIVERWALK
7006736,Carlos,Rossi,5726,Magnolia St,5726 Magnolia St,lakeside,Northgate,30,IND,F,73,
7009630,Mei,Johnson,2680,Sycamore Trl,2680 Sycamore Trl, LAKESIDE ,Southfield,030,REP,,52,PRESTON RIDGE
7005470,Sofia,Smith,5427,Cedar Way,5427 Cedar Way,OAKDALE,Southfield,015,REP,M,51,THE MEADOWS
7000575,Fatima,Patel,9438,Willow St,9438 Willow St,LAKESIDE,Northgate,253,LIB,,85,OAK HOLLOW UNIT 3
7000467,Linda,Cohen,453,Magnolia Ln,453 Magnolia Ln,Lakeside,Southfield,030,DEM,,28,RIVERWALK
7006569,Noah,Singh,7925,Dogwood Way,7925 Dogwood Way, LAKESIDE ,Northgate,220,U,F,44,RIVERWALK
7002109,Omar,Johnson,7645,Elm Dr,7645 Elm Dr, LAKESIDE ,Northgate,253,IND,U,65,
7003061,Carlos,Singh,4699,Maple Ln,4699 Maple Ln,LAKESIDE,Northgate,253,REP,F,61,AUTUMN GROVE PHASE FOUR
7008512,Mateo,Smith,2101,Pine Trl,2101 Pine Trl, LAKESIDE ,Northgate,30,U,M,0,OAK HOLLOW UNIT 5
7003040,Mary,Nguyen,1287,Oak Blvd,1287 Oak Blvd,OAKDALE,Southfield,210,REP,F,50,WILLOW CREEK PH 3
7007670,James,Wang,8502,Sycamore St,8502 Sycamore St,LAKESIDE,Northgate,10,U,,75,HARBOR LANDING (CFR)
7006325,Michael,Ali,6381,Pine Ln,6381 Pine Ln,Lakeside,Northgate,30,U,U,20,MEADOWS PHASE ONE
7006300,Mateo,Garcia,4469,Birch Way,4469 Birch Way,lakeside,Northgate,30,REP,F,19,HARBOR LANDING
7005907,Wei,Rodriguez,1468,Pine St,1468 Pine St, LAKESIDE ,Southfield,210,LIB,M,92,
7007046,Kofi,Rodriguez,677,Elm Trl,677 Elm Trl,LAKESIDE,Northgate,20,GRN,F,34,HARBOR LANDING (CFR)
7002577,Linda,Okafor,7746,Sycamore Way,7746 Sycamore Way,Lakeside,Northgate,20,REP,M,32,
7009939,Yuki,Ali,2470,Aspen Dr,2470 Aspen Dr,LAKESIDE,Northgate,30,LIB,U,40,THE MEADOWS
7007640,Hana,Wilson,5170,Cypress Trl,5170 Cypress Trl,RIVERTON,Southfield,130,REP,F,56,MEADOWS PHASE ONE
7001376,Kofi,Rodriguez,1782,Pine Dr,1782 Pine Dr,Lakeside,Southfield,130,GRN,M,82,PRESTON RIDGE SECTION 2
7009327,Sofia,Rodriguez,7276,Birch Ct,7276 Birch Ct,Lakeside,Southfield,120,,M,81,
7007197,Emma,Mensah,5096,Juniper Ct,5096 Juniper Ct,LAKESIDE,Southfield,015,NPA,M,49,RIVERWALK PH 1
7003914,Maria,Thomas,6127,Oak Dr,6127 Oak Dr,LAKESIDE,Southfield,030,DEM,F,40,
7002416,Jose,Wang,9789,Elm Way,9789 Elm Way,PINEHURST,Southfield,210,,M,70,HARBOR LANDING (CFR)
7007102,Jennifer,Hernandez,4905,Hawthorn Blvd,4905 Hawthorn Blvd,LAKESIDE,Northgate,45,Independent,F,63,RIVERWALK
7002718,Jennifer,Nguyen,1867,Dogwood Ct,1867 Dogwood Ct,Lakeside,Southfield,075,DEM,M,36,
7008866,Fatima,Wilson,7829,Willow Blvd,7829 Willow Blvd,lakeside,Southfield,015,,M,37,
7007340,Emma,Smith,752,Oak Way,752 Oak Way,lakeside,Northgate,10,DEM,F,26,WILLOW CREEK PHASE TWO (CFR)
7003926,Noah,Hernandez,3131,Willow Way,3131 Willow Way,LAKESIDE,Northgate,110,U,U,41,STONEBRIAR SEC 7 (CPL)
7005282,Jennifer,Anderson,3836,Willow Dr,3836 Willow Dr,Lakeside,Northgate,20,LIB,F,34,STONEBRIAR SECTION 4
7003952,Omar,Hernandez,3973,Aspen Trl,3973 Aspen Trl,LAKESIDE,Northgate,253,REP,M,79,STONEBRIAR SECTION 4
7009778,Jose,Patel,1844,Cypress Trl,1844 Cypress Trl,LAKESIDE,Northgate,20,,,54,WILLOW CREEK PH 3
7006133,Priya,Lee,4393,Cedar Ln,4393 Cedar Ln,lakeside,Northgate,10,LIB,M,61,STONEBRIAR SECTION 4
7008201,Maria,Nguyen,5543,Cedar Ct,5543 Cedar Ct,RIVERTON,Northgate,45,IND,M,12,HARBOR LANDING
7000273,Yuki,Mensah,7306,Juniper Ct,7306 Juniper Ct,LAKESIDE,Northgate,45,Independent,M,52,
7000372,Mateo,Hernandez,8625,Magnolia Dr,8625 Magnolia Dr,LAKESIDE,Southfield,015,DEM,M,86,
7006163,Mateo,Rossi,1082,Dogwood Ct,1082 Dogwood Ct,LAKESIDE,Northgate,30,IND,U,34,THE MEADOWS
7001169,Linda,Mensah,3768,Elm Way,3768 Elm Way,Lakeside,Northgate,110,REP,F,,STONEBRIAR SEC 7 (CPL)
7000068,Wei,Cohen,8290,Juniper Dr,8290 Juniper Dr, LAKESIDE ,Southfield,210,DEM,M,30,STONEBRIAR
7004273,Sofia,Ali,9072,Cedar Trl,9072 Cedar Trl,Lakeside,Southfield,075,U,F,44,HARBOR LANDING (CFR)
7005203,Wei,Patel,2450,Sycamore Ct,2450 Sycamore Ct,Lakeside,Southfield,030,DEM,M,65,OAK HOLLOW UNIT 3
7000698,Michael,Hernandez,740,Cypress St,740 Cypress St,LAKESIDE,Southfield,210,REP,F,36,WILLOW CREEK
7009440,Aisha,Garcia,4746,Aspen Dr,4746 Aspen Dr,LAKESIDE,Southfield,210,LIB,F,25,OAK HOLLOW UNIT 5
7005687,Yuki,Davis,4263,Oak Blvd,4263 Oak Blvd, LAKESIDE ,Northgate,10,DEM,F,65,PRESTON RIDGE
7003807,Maria,Singh,1091,Juniper Ct,1091 Juniper Ct, LAKESIDE ,Southfield,015,,F,60,HARBOR LANDING (CFR)
7009679,Noah,Rodriguez,3812,Birch Dr,3812 Birch Dr,lakeside,Southfield,210,IND,F,79,
7006615,Mei,Anderson,4337,Magnolia Ct,4337 Magnolia Ct,LAKESIDE,Northgate,253,LIB,,,PRESTON RIDGE
7006659,Wei,Martinez,5307,Magnolia Ct,5307 Magnolia Ct,LAKESIDE,Northgate,253,Independent,,35,
7005786,Aisha,Martinez,3937,Juniper Ln,3937 Juniper Ln,lakeside,Southfield,075,NPA,U,42,
7001076,Carlos,Brown,7696,Hawthorn Ct,7696 Hawthorn Ct,LAKESIDE,Southfield,030,DEM,U,82,AUTUMN GROVE PHASE FOUR
7005559,Liam,Khan,6636,Pine Blvd,6636 Pine Blvd,LAKESIDE,Southfield,030,NPA,F,87,OAK HOLLOW UNIT 5
7009278,Sofia,Ali,8212,Juniper Ct,8212 Juniper Ct,LAKESIDE,Northgate,253,DEM,,52,OAK HOLLOW UNIT 3
7002862,Kofi,Johnson,1988,Maple Blvd,1988 Maple Blvd,LAKESIDE,Southfield,015,LIB,,31,PRESTON RIDGE SECTION 2
7003962,Liam,Park,4114,Willow Ct,4114 Willow Ct, LAKESIDE ,Southfield,120,GRN,F,77,AUTUMN GROVE PHASE FOUR
7003347,Emma,Smith,5903,Dogwood Way,5903 Dogwood Way,Lakeside,Northgate,10,Independent,F,60,STONEBRIAR SEC 7 (CPL)
7002199,Wei,Nguyen,4189,Juniper Ct,4189 Juniper Ct,lakeside,Northgate,30,Independent,M,66,
7006543,Jennifer,Khan,1043,Pine Blvd,1043 Pine Blvd,LAKESIDE,Northgate,220,NPA,M,51,OAK HOLLOW UNIT 5
7002082,Ama,Ali,7699,Hawthorn Dr,7699 Hawthorn Dr, LAKESIDE ,Northgate,220,DEM,F,22,RIVERWALK
7001420,Elizabeth,Wilson,7931,Elm Trl,7931 Elm Trl, LAKESIDE ,Northgate,220,DEM,,24,STONEBRIAR SECTION 4
7009671,Linda,Garcia,2160,Hawthorn Blvd,2160 Hawthorn Blvd,LAKESIDE,Northgate,45,REP,U,28,WILLOW CREEK PHASE TWO (CFR)
7001864,Carlos,Garcia,3855,Oak Ct,3855 Oak Ct,LAKESIDE,Northgate,10,REP,F,22,OAK HOLLOW UNIT 3
7001735,Emma,Thomas,8611,Pine Trl,8611 Pine Trl, LAKESIDE ,Southfield,120,REP,M,80,WILLOW CREEK PHASE TWO (CFR)
7000053,Emma,Patel,2931,Cypress Blvd,2931 Cypress Blvd,Lakeside,Northgate,45,DEM,M,77,PRESTON RIDGE
7004537,Hana,Wang,1590,Magnolia Trl,1590 Magnolia Trl,OAKDALE,Southfield,264,IND,F,65,WILLOW CREEK
7006995,John,Martinez,104,Cedar Way,104 Cedar Way,LAKESIDE,Southfield,015,GRN,M,65,STONEBRIAR
7009193,Mateo,Thomas,6920,Maple Dr,6920 Maple Dr,lakeside,Southfield,030,REP,M,70,PRESTON RIDGE
7007531,Michael,Johnson,7154,Aspen Dr,7154 Aspen Dr,lakeside,Northgate,20,IND,M,71,PRESTON RIDGE SECTION 2
7006351,Jennifer,Park,6363,Cedar Ln,6363 Cedar Ln,lakeside,Northgate,110,Independent,U,78,WILLOW CREEK PH 3
7003182,Liam,Rossi,728,Willow Blvd,728 Willow Blvd, LAKESIDE ,Southfield,015,REP,U,69,
7007888,Ama,Wang,5096,Hawthorn Way,5096 Hawthorn Way,LAKESIDE,Northgate,30,U,,21,HARBOR LANDING
7008602,Wei,Okafor,2206,Hawthorn Trl,2206 Hawthorn Trl,LAKESIDE,Northgate,20,DEM,M,88,
7005711,Maria,Rossi,2465,Dogwood Blvd,2465 Dogwood Blvd,Lakeside,Southfield,030,REP,M,46,
7005772,Patricia,Lee,8809,Hawthorn Ln,8809 Hawthorn Ln,lakeside,Southfield,210,DEM,F,84,THE MEADOWS
7008798,Aisha,Cohen,3557,Juniper Ln,3557 Juniper Ln,LAKESIDE,Southfield,130,REP,,51,RIVERWALK PH 1
7003705,Linda,Garcia,746,Dogwood Blvd,746 Dogwood Blvd,lakeside,Northgate,10,REP,F,92,WILLOW CREEK PHASE TWO (CFR)
7007549,Noah,Cohen,4076,Dogwood St,4076 Dogwood St,Lakeside,Southfield,130,REP,M,54,THE MEADOWS
